id,name,city_id/id,area_id/id,district_id/id,manager_id/id
dep_11072,حلقات الشيخ ابراهيم الفرحان بمسجد القاسم,,,,
dep_11071,حلة فهد بن سعود,,,,
dep_11064,المدي,,,,
dep_11061,حلقات جامع الغزي,,,,
dep_11059,سعيد بن زيد ,,,,
dep_11053,الطرباق,,,,
dep_11049,جامع عمر بن الخطاب - مجمع اسكان الحرس التعليمي النموذجي,,,,
dep_11047,أبو هريرة,,,,
dep_11045,حمزة بن عبدالمطلب - السعادة,,,,
dep_11037,الملك سعود,,,,
dep_11036,النجاة مسائي,,,,
dep_11035,الأميرة منيرة بنت عبدالرحمن (2) - مجمع قرآني,,,,
dep_11031,مسجد الفنتوخ - مجمع قرآني,,,,
dep_11024,المقداد بن عمرو ,,,,
dep_11009,حلقات جامع الصفدي,,,,
dep_11006,علي فهد الهزاع,,,,
dep_11004,الأمير فيصل بن سعد,,,,
dep_11002,الأميرة شيخة بنت عبدالعزيز,,,,
dep_110,مركز إشراف العزيزية,,,,
dep_10999,مجمع الشيخ عبدالله القرعاوي بجامع النور - مجمع قرآني,,,,
dep_10993,الأمير خالد بن سعود (1)-البريك,,,,
dep_10989,مسجد أم فهد _ مجمع الرائدة التعليمي,,,,
dep_10988,أحمد بن حنبل ( السعادة ),,,,
dep_10986,عبدالكريم التويجري,,,,
dep_10981,الشيخ / محمد الجوير,,,,
dep_10979,جامع الذياب - زيد بن ثابت,,,,
dep_10978,حلقات جامع عبدالله بن مسعود -رضي الله عنه-,,,,
dep_10976,الدخيل ,,,,
dep_10972,الغفيص ,,,,
dep_10966,عدي بن حاتم,,,,
dep_10965,الإمام أحمد بن حنبل ,,,,
dep_10963,مسجد الهزاع - زاهد,,,,
dep_10958,التوحيد -الشرقي,,,,
dep_10956, الصديق -السعادة,,,,
dep_10955,الحديثي ,,,,
dep_10953,ذي النورين,,,,
dep_10952,عبدالرحمن الدوسري - ابن مسعود ,,,,
dep_10951,ابي بكر الصديق -الروابي,,,,
dep_10949,جامع الصفا,,,,
dep_10946,عبدالله بن مسعود ,,,,
dep_10944,جامع علي بن ابي طالب - مجمع اسكان الحرس التعليمي النموذجي,,,,
dep_10939,حمزه بن عبدالمطلب - الحرس الوطني,,,,
dep_10937,عبدالله بن عباس ,,,,
dep_10934,المنيع ,,,,
dep_10933,صالح الفوزان - مجمع بينات التعليمي النموذجي,,,,
dep_10927,مسجد العيد,,,,
dep_10925,النصيان,,,,
dep_10923,الدخيل,,,,
dep_10922,عمار بن ياسر ,,,,
dep_10921,سنابل,,,,
dep_10915,الحافظ بن رجب الحنبلي,,,,
dep_10913,أبي بكر الصديق ,,,,
dep_10911,ابن خميس مجمع حلقات أخلاق المؤمنين,,,,
dep_10908,محمد الامين الشنقيطي,,,,
dep_10901,اليمامة - الحلقات الرائدة,,,,
dep_109,مركز إشراف الدائري الغربي,,,,
dep_10898,جامع الخالدية,,,,
dep_10896,علي بن أبي طالب ,,,,
dep_10895,الصانع(منفوحة),,,,
dep_10894,محمد بن عبدالله آل الشيخ,,,,
dep_10893,البراء بن عازب,,,,
dep_10891,الأمير متعب بن عبدالعزيز(الفوطه),,,,
dep_10890,مطلق بن شافي ,,,,
dep_10882,ابن القيم ,,,,
dep_10877,بلال بن رباح ,,,,
dep_10875,ابن حجر العسقلاني,,,,
dep_10872,الأمير مصعب بن عبدالله,,,,
dep_10870,الهداية,,,,
dep_10866,الحارثة بن النعمان,,,,
dep_10865,الخباب بن الأرت,,,,
dep_10864,سعد بن الربيع,,,,
dep_10863,مجمع رياض القرآن النموذجي,,,,
dep_10862,حذيفة بن اليمان ,,,,
dep_10860,التقوى بمخطط المزيني,,,,
dep_10856,الغشيان (2) ,,,,
dep_10855, مجمع الخلفاء بمسجد العيد ,,,,
dep_10854,الرويلي,,,,
dep_10853,فيحان,,,,
dep_10851, الإمام أحمد ( آل عبد الله  ),,,,
dep_10848,فهد السبعان,,,,
dep_10847,حصة العريفي,,,,
dep_10843,الفاروق ,,,,
dep_10842, جامع نورة العجلان ,,,,
dep_10841,حلقات أبو موسى الأشعري بمسجد الهادي,,,,
dep_10840,مجمع حلقات جامع الشيخ سليمان القاسم,,,,
dep_10839,جامع الشيخ سليمان العودة,,,,
dep_10838,الغيامة,,,,
dep_10835,الأخوين,,,,
dep_10834,الملك خالد ,,,,
dep_10833,المحيميدي,,,,
dep_10832,الشبل,,,,
dep_10831,عبد الله بن المبارك ,,,,
dep_10830,جرير بن عبد الله,,,,
dep_10824,فيصل بن فهد,,,,
dep_10823,طارق بن زياد ,,,,
dep_10822,مسجد مريم الخريف,,,,
dep_10820,مسجد عبد العزيز بن باز,,,,
dep_10818,ذي النورين ,,,,
dep_10817,الحقباني  (2) - مجمع قرآني,,,,
dep_10815,جامع وحلقات سهل بن سعد رضي الله عنه,,,,
dep_10814,جامع اليمامة الجنوبي,,,,
dep_10813,صالح السديس,,,,
dep_10812,السناني,,,,
dep_10811,عبد الله بن الزبير,,,,
dep_10809,عمر بن عبدالعزيز 2 بحي السويدي,,,,
dep_10805,الهويش,,,,
dep_10802,جابر بن عبدالله الانصاري,,,,
dep_10800,طيبة -مجمع جيل القرآن النموذجي-,,,,
dep_108,مركز إشراف الدائري الشمالي,,,,
dep_10799,ابن نوفل,,,,
dep_10796,النفيسي _ مجمع قرآني _,,,,
dep_10793,المصيريعي,,,,
dep_10791,حلقات أعلام الدعوة بجامع الأمير حسن بن عبدالله آل سعود - مجمع الفريان النموذجي,,,,
dep_10788,عبدالرحمن العساكر,,,,
dep_10784,عبدالكريم الخراشي,,,,
dep_10781, الراجحي ( الوشام ) مجمع الفاروق التعليمي,,,,
dep_10779,الأمير متعب بن عبدالعزيز الغربي,,,,
dep_10778,المديميغ,,,,
dep_10777,حلقات مسجد محمد عوض بن لادن,,,,
dep_10775,نجر الشيباني,,,,
dep_10773,المرافق - مجمع الصفوة التعليمي,,,,
dep_10771,الأمير عبد الرحمن عبد الله (2) ,,,,
dep_10765,حلقات البراء بجامع الأميرة سارة بنت سعد - مجمع الفريان النموذجي,,,,
dep_10763,العبيكان- مجمع قرآني,,,,
dep_10762,علي بن أبي طالب (اسكان الخرج),,,,
dep_10761,خالد بن الوليد ( العزيزية ),,,,
dep_10758,عمر بن الخطاب (اسكان الخرج),,,,
dep_10757,الوالدين ,,,,
dep_10751, حلقات جامع العرفج - مجمع الفريان النموذجي,,,,
dep_10749,الأميرة نورة بنت عبدالعزيز,,,,
dep_10748,أحمد بن حنبل (1),,,,
dep_10746,حلقات خباب بن الأرت بجامع أم هذلول,,,,
dep_10744,راشد عبد الله المبارك,,,,
dep_10743, الامير نايف,,,,
dep_10740,غائب بن خلف,,,,
dep_10733,لطيفة آل الشيخ ,,,,
dep_10727,ابي هريرة,,,,
dep_10722,الدار البيضاء الأوسط,,,,
dep_10717,ابي بكر الصديق (اسكان البحريه),,,,
dep_10716,عمر بن الخطاب (اسكان البحريه),,,,
dep_10714,شيخ الاسلام ابن تيمية (العزيزيه),,,,
dep_10713,أحمد بن حنبل (2),,,,
dep_10712,عبداللطيف جميل (1),,,,
dep_10711,أم عبدالرحمن,,,,
dep_10710,عبدالله الموسى,,,,
dep_10708,خليل السبعان,,,,
dep_10707,محمد بن عبدالوهاب (3),,,,
dep_10702,علي بن أبي طالب (العزيزيه),,,,
dep_10701,موسى بن نصير,,,,
dep_107,مركز إشراف الوسط الشمالي,,,,
dep_10697,الأمير فهد بن سعد,,,,
dep_10696,الأمير محمد بن عبد العزيز - مجمع قرآني,,,,
dep_10695,أبوبكر الصديق(غبيراء),,,,
dep_10694,سعد بن معاذ (الفيصلية),,,,
dep_10693,خبيب بن عدي المدائن,,,,
dep_10692,السنيدي,,,,
dep_10691,عبدالله البصير,,,,
dep_10690,السهول,,,,
dep_10689,جامع الدريهمية  - مجمع قرآني,,,,
dep_10687,سعد بن معاذ (عتيقة),,,,
dep_10686,محمد بن فواز آل عبد الله,,,,
dep_10684,الخريجي الجنوبي,,,,
dep_10681,العز بن عبدالسلام,,,,
dep_10679,الأمير عبدالرحمن بن عبدالعزيز(اليمامة),,,,
dep_10678,والدة الأمير فهد بن محمد الكبير,,,,
dep_10677,العصفور,,,,
dep_10676,البديع,,,,
dep_10674,حلقات جامع الحجاز,,,,
dep_10673,الأميرة الجوهرة  (بنين),,,,
dep_10672,الخرجي,,,,
dep_10670,الأمير تركي بن عبدالعزيز,,,,
dep_10669,الأمير بندر بن محمد آل سعود,,,,
dep_10668,مسجد العقيل الشمالي (جبرة)- مجمع خيركم النموذجي,,,,
dep_10665,الأرقم,,,,
dep_10663,شاطئ العلم بمسجد الراجحي,,,,
dep_10662,فهد بن مقيل,,,,
dep_10661,العقيل الجنوبي - مجمع خيركم النموذجي,,,,
dep_10660,مصعب بن عمير (عتيقة),,,,
dep_10658,آل عشيوان - مجمع خيركم النموذجي,,,,
dep_10657,الطلاسي,,,,
dep_10656,اليحيى,,,,
dep_10654,الشيحية,,,,
dep_10652,فاطمة بنت أسد,,,,
dep_10651,حلقات الصديق -مجمع مسك النموذجي-,,,,
dep_10649,جامع أبو بكر الصديق,,,,
dep_10645,ابن حيان,,,,
dep_10644,الملك خالد (الريل),,,,
dep_10643,الصغير,,,,
dep_10639,الغشيان (1)  ( حلقات اللولؤ المكنون ),,,,
dep_10638,ابي سعيد الخدري,,,,
dep_10634,العقيل(غبيراء),,,,
dep_10633,الإمام الطبري,,,,
dep_10632,الصانع (المصورة),,,,
dep_10631,حلة الأحرار,,,,
dep_10630,العباس بن عبدالمطلب (غبيراء),,,,
dep_10629,الشماسية الجنوبي,,,,
dep_10625,مصعب بن عمير,,,,
dep_10623,عمر بن حسن ال الشيخ,,,,
dep_10621,فيحان بن ملافح,,,,
dep_10620,عقبة بن نافع,,,,
dep_10619,الدرويش,,,,
dep_10618,علي بن المديني,,,,
dep_10617,صلاح الدين الأيوبي ,,,,
dep_10616,المنديل,,,,
dep_10612,جامع العثمان ,,,,
dep_10610,سلطانة بنت تركي السديري,,,,
dep_10607,جامع الإمام البخاري ,,,,
dep_10606,العجيبة,,,,
dep_10603,جامع القدس ,,,,
dep_10602,الإيمان,,,,
dep_106,مركز إشراف الوسط الجنوبي,mk_master_models.City_1,mk_master_models.area_1,mk_master_models.dis_199,mk_master_models.M_1
dep_10597,جامع عائشة بنت أبي بكر ,,,,
dep_10593, آل شرمان,,,,
dep_10592,جامع الحميدي _ مجمع الرائدة التعليمي,,,,
dep_10590, محمد بن سعود العلي,,,,
dep_10588,الملك عبدالعزيز (2) - مجمع قرآني,,,,
dep_10584,الصانع (1) حلقات الفاروق - مجمع قرآني,,,,
dep_10582,حلقات جامع أسامة بن زيد  رضي الله عنه ,,,,
dep_10579,جامع الراجحي بشبرا - مجمع قرآني ,,,,
dep_10578,الحصيني(1),,,,
dep_10577,الأميرة قماشه بنت سعود,,,,
dep_10575,ابن خضير(2),,,,
dep_10573, وزير العدل - مجمع قرآني,,,,
dep_10572,الملك سلمان (1) - مجمع قرآني,,,,
dep_10571,صالح العبدالقادر 1 بسلطانة - مجمع قرآني,,,,
dep_10570,العجلان,,,,
dep_10569,شيخ الإسلام ابن تيمية - مجمع قرآني,,,,
dep_10568,صالح بن عبدالحميد آل الشيخ - مجمع المدينة التعليمي,,,,
dep_10561,الملك عبد العزيز (1) مجمع المدينة التعليمي,,,,
dep_10560,العنوز,,,,
dep_10559,المقيرن (المنصوريات سابقًاً) ,,,,
dep_10556,عبد الله الشدي,,,,
dep_10555,ابن جابر,,,,
dep_10553, ابن نوح,,,,
dep_10548,الحزم,,,,
dep_10545,ابن سعيد (2) حلقات الإبن البار,,,,
dep_10543,الأميرة الجوهرة ,,,,
dep_10541,عبدالله البراهيم ,,,,
dep_10536,أم عبد الرحمن,,,,
dep_10532, ابن جلعود,,,,
dep_10526,جامع محمد بن ماجد مجمع الفرقان التعليمي,,,,
dep_10525,الثنيان (1),,,,
dep_10524,بن دايل,,,,
dep_10521,الأمير عبد الرحمن,,,,
dep_10519,علم دار,,,,
dep_10513,الهادي,,,,
dep_10512,السالم,,,,
dep_10510,الحسن البصري ,,,,
dep_10507,مجمع حلقات الرحمانية ( مسجد عثمان بأم الحمام ),,,,
dep_10506,الأحمري,,,,
dep_10505,الاميره الجوهره بنت الصالح,,,,
dep_10504,الامير بندر بن محمد,,,,
dep_10503,الأمير تركي بن عبد الرحمن,,,,
dep_10502,الاميره حصه السديري,,,,
dep_10501,التركي ,,,,
dep_10500,عمر بن الخطاب ,,,,
dep_10496,أبو هريرة (1),,,,
dep_10493,الأميرة موضي السديري,,,,
dep_10490,الملك خالد,,,,
dep_10489,محمد بن عبدالوهاب ( 4 ),,,,
dep_10485,عبدالعزيز الحلوان,,,,
dep_10475,عبدالرحمن آل فريان,,,,
dep_10472,الفصام,,,,
dep_10469,جامع آل عشيوان,,,,
dep_10468,عبدالعزيز بن باز (1),,,,
dep_10466,عبداللطيف جميل (2),,,,
dep_10465,الجار الله,,,,
dep_10464,الأمير خالد بن سعود / مجمع القراء التعليمي,,,,
dep_10463,فيحان بن هذال بن فهيد- مجمع ابن فهيد النموذجي,,,,
dep_10459,مجمع آل مقرن القرآني,,,,
dep_10458,عماربن ياسر,,,,
dep_10456,الأميرسلطان بن عبد العزيز,,,,
dep_10453,الطاسان,,,,
dep_10451,الصحابة(غبيراء),,,,
dep_10449,الأمير فيصل بن فهد,,,,
dep_10446,إمام الدعوة ,,,,
dep_10445,حلقات واحة القرآن ,,,,
dep_10443,البصير,,,,
dep_10442,الأميرة الجوهرة آل إبراهيم,,,,
dep_10441,ذي النورين عثمان بن عفان _ مجمع تعليمي نموذجي,,,,
dep_10440,أم إبراهيم الذياب,,,,
dep_10437,النور ,,,,
dep_10434,رياض الصالحين ,,,,
dep_10430,محمد بن عثيمين,,,,
dep_10429,الرحمة ,,,,
dep_10424,الحبيشي,,,,
dep_10422,الفرقان ,,,,
dep_10421,الفدا,,,,
dep_10420,الأميرة نورة بنت عبدالله,,,,
dep_10419,عبد اللطيف العبد اللطيف,,,,
dep_10416,أنس بن مالك ,,,,
dep_10414,عثمان محمد العثمان,,,,
dep_10411,ابن القيم الجوزية  lمدارس مغلقة,,,,
dep_10403,منيرة المفيريج,,,,
dep_104,مركز إشراف الغرب,,,,
dep_10399,أبي عبيدة بن الجراح,,,,
dep_10396,جامع عمار بن ياسر ,,,,
dep_10386,اللحيدان,,,,
dep_10381,عبد الرحمن الداخل,,,,
dep_10380,حنين ,,,,
dep_10375,الرشيد,,,,
dep_10374,جامع مها الجميح,,,,
dep_10370,النفيسة,,,,
dep_10368,الشيخ سعد الحبابي,,,,
dep_10367,مجمع الشيخ إبراهيم العريفي لتعليم القران,,,,
dep_10366,الوسيطي,,,,
dep_10365,الأمير سلطان بن عبد العزيز,,,,
dep_10364,غرب وزارة الداخلية,,,,
dep_10363,المنتزه الشمالي,,,,
dep_10362,المنتزه الجديد,,,,
dep_10361,البابطين,,,,
dep_10358,علي بن أبي طالب (خنشليلة),,,,
dep_10356,الربع -مجمع جيل القرآن النموذجي-,,,,
dep_10354,الملك عبدالله - مجمع ابي موسى الاشعري النموذجي,,,,
dep_10353,حمد البادي,,,,
dep_10350,المنتزه الجنوبي,,,,
dep_10346,ثنيان بن فهد الثنيان,,,,
dep_10345,والدة الملك سعود,,,,
dep_10343,الضويان,,,,
dep_10340,الراجحي بالسليمانية,,,,
dep_10339,ابو بكر الصديق ,,,,
dep_10338, الرائد,,,,
dep_10335,سليمان آل الشيخ,,,,
dep_10333,الفوزان (الرويل سابقًا),,,,
dep_10332,زيد بن حارثه ,,,,
dep_10322,السلولي,,,,
dep_10321,علي بن ابي طالب ,,,,
dep_10318,عائشه بنت ابي بكر,,,,
dep_10317,البر والاحسان,,,,
dep_10316,صلاح الدين,,,,
dep_10309,مدرسة التقوى لتحفيظ القران الكريم بمسجد عمر بن الخطاب(منفوحة),,,,
dep_10306,جامع الملك خالد ,,,,
dep_10305,إسكان المعذر,,,,
dep_10300,علي بن ابي طالب(منفوحة),,,,
dep_103,مركز إشراف الجنوب,,,,
dep_10299,الإمام الشاطبي - مجمع الصفوة التعليمي,,,,
dep_10296,مجمع الأبرار بمسجد العرف,,,,
dep_10295,حمود إبراهيم الذياب -عبدالله بن مسعود,,,,
dep_10294,سعد بن معاذ ,,,,
dep_10290,سليمان الحبيب,,,,
dep_10289,سعد بن معاذ (المنصورة),,,,
dep_10288,التقوى ,,,,
dep_10287,الشيخ صالح الغنيم,,,,
dep_10283,عبدالله الحجي,,,,
dep_10280,سليمان الراجحي,,,,
dep_10277,الشعيبي,,,,
dep_10272,أم سليم,,,,
dep_10271,الشيخ محمد ابن عثيمين,,,,
dep_10270,علي بن ابي طالب (اسكان البحريه),,,,
dep_10269,المجمع القرآني بمسجد أبي بن كعب بإسكان القوات البحرية ,,,,
dep_10267,عثمان بن عفان  (إسكان البحرية),,,,
dep_10265,السلوم,,,,
dep_10263,مسجد المعزي - حلقات الجليس الصالح,,,,
dep_10260,سعد بن معاذ (غبيراء),,,,
dep_10257,الفيحاء,,,,
dep_10256,ابراهيم السبعان,,,,
dep_10255,صالح العقيلي,,,,
dep_10254,حلقات الذكر مسجد سعد بن معاذ ,,,,
dep_10253, الامير خالد بن سعود (2)- الزامل,,,,
dep_10250,جامع العساف,,,,
dep_10248,احمد بن حنبل,,,,
dep_10244, الفوارة الجنوبي - مجمع قرآني,,,,
dep_10242,عثمان الصالح - مجمع الشيخ عبدالعزيزالعزمان التعليمي,,,,
dep_10241, بجاد,,,,
dep_10240,المنصور ,,,,
dep_10239,مسجد الخراشي _ مجمع الفرقان التعليمي,,,,
dep_10238,والدة الملك سعود (2)- مجمع  الشيخ عبدالعزيز العزمان التعليمي,,,,
dep_10237,طلال الرشيد,,,,
dep_10236,الراجحي بالملك فهد,,,,
dep_10231,عبدالله بن ناصر,,,,
dep_10228,الجويعد,,,,
dep_10226,مصعب بن عمير-النسيم الغربي,,,,
dep_10224,الفاروق - مجمع نموذجي,,,,
dep_10223,النملة,,,,
dep_10222,حمد السليم,,,,
dep_10220,عبد الله بن مسعود مسجد الإيمان,,,,
dep_10219,التيسير,,,,
dep_10217,الأميرة مضاوي بنت عبدالعزيز,,,,
dep_10215,حلقات جامع القاضي - المجمع النموذجي,,,,
dep_10211,عبد الله المطلق,,,,
dep_10207,الأميرة شاهيناز بنت فيصل آل سعود,,,,
dep_10206,جامع التعاون,,,,
dep_10205,مجمع حلقات البواردي,,,,
dep_10203,حلقات الإمام السعدي بجامع الأميرة دليل بنت عبد الرحمن,,,,
dep_10202,الكعكي,,,,
dep_10201,الملز الجنوبي,,,,
dep_10200,حي الفواز,,,,
dep_102,مركز إشراف الروضة,,,,
dep_10199,العساف,,,,
dep_10188,جامع الفاروق,,,,
dep_10187,إسكان وزارة الداخلية,,,,
dep_10185,مدرسة القادسية الخيرية,,,,
dep_10184,عبد الله بن مرزوق,,,,
dep_10183,الهويش- مجمع المثاني,,,,
dep_10182,النمر,,,,
dep_10180,ابن عقيل,,,,
dep_10179,حسان بن ثابت  (2),,,,
dep_10178,حسان بن ثابت (1),,,,
dep_10177,جامع الدخيل,,,,
dep_10173,الحمراء الشرقية,,,,
dep_10170,حلقات جامع عمر بن الخطاب لتحفيظ القرآن الكريم ,,,,
dep_10169,مسجد أحمد بن حنبل,,,,
dep_10168,جامع بن تيمية / مجمع أحمد بن حنبل التعليمي النموذجي,,,,
dep_10166,خالد بن الوليد ,,,,
dep_10165,الحمدان,,,,
dep_10163, جامع المدينة - مجمع المدينة التعليمي,,,,
dep_10162,الشيخ سعود الدغيثر,,,,
dep_10159,جامع خبيب بن عدي - مجمع قرآني,,,,
dep_10158,المشيقيق - مجمع الفاروق التعليمي,,,,
dep_10155,عبدالله بن سعود _ مجمع الرائدة التعليمي,,,,
dep_10153,الشيخ عبدالله الخريف - مجمع قرآني,,,,
dep_10152,التركي,,,,
dep_10151,التضامن ,,,,
dep_10149, سعد المقرن - مجمع الصفوة التعليمي,,,,
dep_10148,الأمير سلطان بن عبدالعزيز - مجمع قرآني,,,,
dep_10147,جامع بن سعيد  ,,,,
dep_10146,السديري -مجمع جيل القرآن النموذجي-,,,,
dep_10143,ابي بكر الصديق (اسكان الخرج),,,,
dep_10138,الملك عبد العزيز بأم الحمام,,,,
dep_10137,أبي أيوب الانصاري,,,,
dep_10134,التقوى -مجمع جيل القرآن النموذجي-,,,,
dep_10133,جامع  الإيمان _ مجمع الرائدة التعليمي,,,,
dep_10132,عبدالله الزكري,,,,
dep_10131, الخضرمة ( حلقات ابي بن كعب),,,,
dep_10130,الأمير عبدالله بن عبدالرحمن (منفوحة),,,,
dep_10129,مسجد الفالح,,,,
dep_10127,ابن منيع,,,,
dep_10126,الحوامي - مجمع خيركم,,,,
dep_10125,ناصر العبيد,,,,
dep_10124,أبي هريرة,,,,
dep_10123,الشيخ عبدالعزيز آل الشيخ,,,,
dep_10122,الغضية,,,,
dep_10121,وليد بن محمد الدغيثر/ خديجة بنت خويلد-مجمع ابن عثيمين النموذجي,,,,
dep_10119,هارون الرشيد - مجمع بينات التعليمي النموذجي,,,,
dep_10116,جامع علي الهزاع,,,,
dep_10115,الفلاح ,,,,
dep_10112,الراجحي بحى الصفا,,,,
dep_10111,مجمع حلقات جامع الفاروق ,,,,
dep_10106,الأميرة نورة,,,,
dep_10105,الملك عبدالعزيز بالعليا الغربية,,,,
dep_10104,ابي بن كعب بمسجد سليمان آل الشيخ,,,,
dep_10102,الأميرة سارة,,,,
dep_10101,عبد الرحمن الجريوي,,,,
dep_10100,عبد العزيز آل الشيخ,,,,
dep_10097,الحسن البصري,,,,
dep_10088,جامع الفاروق - النسيم الشرقي,,,,
dep_10070,شعبة أم سليم - مجمع الفاروق التعليمي,,,,
dep_10069,الراجحي (4) ,,,,
dep_10065,الأميرة العنود بنت عبدالعزيز آل جلوي,,,,
dep_10063,جامع ابن عدوان - مجمع الاتقان التعليمي,,,,
dep_10062,عبدالله بن حذافه السهمي,,,,
dep_10060,والدة اللواء الفرائضي,,,,
dep_10055,عبدالعزيز الجريان,,,,
dep_10054,حمزة بن عبدالمطلب (2) ,,,,
dep_10053,الخيري,,,,
dep_10051,غزوى المطيري/ مجمع القراء التعليمي,,,,
dep_10048,التنزيل,,,,
dep_10045,مسجد التقوى,,,,
dep_10043,محمد بن صالح بن عثيمين,,,,
dep_10042,عبد الله بن عايض,,,,
dep_10039,آل عبد القادر,,,,
dep_10038,علي بن حسن بن قعود,,,,
dep_10037,مريم الحسن,,,,
dep_10034,العز بن عبد السلام,,,,
dep_10030,بدر,,,,
dep_10029,الأمير محمد بن عبد العزيز,,,,
dep_10023,المرشد,,,,
dep_10021,الحربي,,,,
dep_10017,ابن سيار,,,,
dep_10015,البياشة,,,,
dep_10014,الثليماء,,,,
dep_10008,صلاح الدين الأيوبي,,,,
dep_10007,حصة العمار,,,,
dep_10004,البر,,,,
dep_10002,غاتر تحسين,,,,
dep_10001,سلمان بن دخيل ( عرين سابقاً ),,,,
